,Political Affiliation,tweet,Politician,Word Count,negative,neutral,positive,polarity
239,Republican,CONGRATS to the next Governor of Georgia @BrianKempGA on his big primary win tonight! @RealDonaldTrump and I are fu… https://t.co/vFz3hvgDTe,Mike Pence,20,0.0,0.674,0.326,0.8491
240,Republican,PROUD to be in Montana supporting @MattForMontana for U.S. Senate. Matt Rosendale is the RIGHT man to fight for… https://t.co/6sflwupnpu,Mike Pence,20,0.099,0.646,0.256,0.6289
241,Republican,Good luck today @BrianKempGA! @RealDonaldJTrump and I are all in for you and hope all GA Republicans get out to vot… https://t.co/amR1E2lpVU,Mike Pence,22,0.0,0.664,0.336,0.8439
242,Republican,Great to be in Pennsylvania today supporting my friend @LouForSenate. Lou Barletta will put the interests of the ha… https://t.co/sJPEapN9BF,Mike Pence,20,0.0,0.567,0.433,0.9042
243,Republican,Great to be back in the Peach State supporting @BrianKempGA for Governor! Brian loves our military &amp; vets and prote… https://t.co/rcjlKaMWNi,Mike Pence,21,0.0,0.621,0.379,0.8999
244,Republican,"Marsha Blackburn is a champion of @RealDonaldTrump’s America First agenda. She’s been a champion for Tax Cuts, stro… https://t.co/XYS4ZwQg8x",Mike Pence,19,0.092,0.583,0.325,0.765
245,Republican,"We need ⁦@VoteMarsha⁩ in the Senate. If Marsha Blackburn’s opponent wins, Tennessee will have a liberal in the Sena… https://t.co/NSTF5GjjBs",Mike Pence,20,0.0,0.829,0.171,0.5719
246,Republican,Proud to campaign with @BostForCongress - who helped deliver TAX CUTS to Illinois families. Mike Bost has my suppor… https://t.co/UqYTNWU57S,Mike Pence,20,0.127,0.738,0.135,0.0431
247,Republican,GREAT to be in Missouri today supporting @HawleyMO! Josh Hawley will be fighter for the people of Missouri &amp; will b… https://t.co/7dJ3g2U6nN,Mike Pence,22,0.0,0.664,0.336,0.8633
248,Republican,"Secretary of State @BrianKempGA is a strong supporter of the #MAGA Agenda - jobs, public safety &amp; 2nd amendment- an… https://t.co/OqmUXFWBUY",Mike Pence,21,0.0,0.661,0.339,0.802
249,Republican,Congrats to Martha Roby on her primary WIN last night! @RealDonaldTrump and I are with you. She’ll continue to be a… https://t.co/xmDmPUa1AE,Mike Pence,22,0.0,0.698,0.302,0.8491
250,Republican,".@RealDonaldTrump &amp; I support Martha Roby - a strong supporter of tax cuts &amp; President Trump's pro-growth, America… https://t.co/8ysZeJK1Ab",Mike Pence,19,0.099,0.538,0.363,0.7096
251,Republican,PROUD to be in Illinois today supporting @PeterRoskam. Peter has been a conservative champion in the House &amp; strong… https://t.co/xczGd96Z35,Mike Pence,20,0.0,0.601,0.399,0.8918
252,Republican,PROUD to be in the Great State of Iowa supporting a true conservative champion - @RodBlum. Rod's been a strong supp… https://t.co/AJH4YuU6ak,Mike Pence,22,0.0,0.384,0.616,0.9676
253,Republican,GREAT to be in Kansas City today with supporters of Congressman @KevinYoder. Kevin has been a CHAMPION for tax cuts… https://t.co/m8KTwD6LBr,Mike Pence,21,0.0,0.579,0.421,0.9241
254,Republican,"In 2017 ICE made 4,818 gang arrests (796 were MS-13) and just last week busted a child sex trafficking ring — yet t… https://t.co/hpSoBVKYLB",Mike Pence,24,0.121,0.879,0.0,-0.4404
255,Republican,Last year ICE agents rescued 518 human trafficking victims and 904 children subjected to exploitation — yet top Dem… https://t.co/mEgpgVccMM,Mike Pence,20,0.1,0.699,0.201,0.3182
256,Republican,Congrats to South Carolina Governor @henrymcmaster. Tonight’s vote will continue your state’s job and economic grow… https://t.co/pKt7F1pgkY,Mike Pence,17,0.0,0.825,0.175,0.5267
257,Republican,Thanks for a great afternoon in South Carolina! @realDonaldTrump will be back in SC Monday! Be sure to get out and… https://t.co/0jLMmgf0a4,Mike Pence,22,0.0,0.646,0.354,0.8715
258,Republican,President @realDonaldTrump and I need South Carolina to vote for this great man and great governor on Tuesday. And… https://t.co/pQrlUlV8DW,Mike Pence,20,0.0,0.636,0.364,0.8945
259,Republican,"Governor @henrymcmaster means business, and under his watch, South Carolina has created more than 20,000 new jobs a… https://t.co/OEQ8iUlhK0",Mike Pence,19,0.0,0.9,0.1,0.25
260,Republican,"As @realDonaldTrump said, @henrymcmaster was one of his “very early supporters &amp; truly helped us to a big South Car… https://t.co/Qj9JieyHNI",Mike Pence,21,0.0,0.756,0.244,0.7003
261,Republican,"Landed in SC and spoke to Rob Arrington, husband of our great congressional candidate @karringtonsc. So many people… https://t.co/mCeKRo5eUs",Mike Pence,19,0.146,0.688,0.166,0.128
262,Republican,"Thank you Pennsylvania for a great day in the Keystone State!!! Now, we are off to visit another friend and support… https://t.co/wrwuy0erav",Mike Pence,22,0.0,0.628,0.372,0.8928
263,Republican,"President @realDonaldTrump called it... when he said Conor Lamb would “only vote with Nancy Pelosi!” Now, Congressm… https://t.co/UZwCPw8r88",Mike Pence,18,0.0,1.0,0.0,0.0
264,Republican,It is great to be in Pennsylvania showing @realDonaldTrump and my support for @RothfusForPA. Congressman Keith Roth… https://t.co/OecJj50gm4,Mike Pence,18,0.0,0.702,0.298,0.7783
265,Republican,Heading to Pittsburgh to campaign with a good friend of mine and a great congressman @RothfusForPA! Keith is a stro… https://t.co/j3bCMlQUrf,Mike Pence,21,0.0,0.588,0.412,0.8883
266,Republican,"Looking forward to being in Conway, SC tomorrow to support my friend &amp; a CHAMPION of the #MAGA agenda - Governor… https://t.co/3xRRaZDFaf",Mike Pence,22,0.0,0.617,0.383,0.8893
267,Republican,Proud to be in Philadelphia today campaigning for @realScottWagner- the next great governor of the Commonwealth of… https://t.co/mSVNXHWi2R,Mike Pence,18,0.0,0.69,0.31,0.802
268,Republican,"Honored to be in Syracuse today supporting Congressman John Katko, a great champion for the pro-growth agenda that’… https://t.co/xDeO0Ih6eF",Mike Pence,19,0.0,0.488,0.512,0.9403
269,Republican,Proud to stand with @Troy_Balderson. Voters in the Ohio 12th need to send Troy to Congress on August 7. He will fig… https://t.co/zy9EZHjnGr,Mike Pence,23,0.0,0.876,0.124,0.4767
270,Republican,"Thanks to great Republican leadership and @realDonaldTrump focus on tax cuts and slashing regulations, jobs are com… https://t.co/rCywGJ5TwI",Mike Pence,18,0.17,0.553,0.277,0.5719
271,Republican,We need the @FaithandFreedom Coalition to carry freedom forward for another victory… we made history in 2016 – and… https://t.co/L94sejvZlS,Mike Pence,20,0.0,0.811,0.189,0.6369
272,Republican,"This election is a choice between resistance or renewal – obstructionism or optimism – and this November, it’s a ch… https://t.co/4b4WwYSQbG",Mike Pence,21,0.0,0.821,0.179,0.5423
273,Republican,This Republican Congress deserves your thanks – and these Republican majorities deserve your support.,Mike Pence,14,0.0,0.663,0.337,0.6808
274,Republican,"Anyone who says $1,000 in the pockets of working families is crumbs is out of touch with the American people – and… https://t.co/7M1LiwbYbR",Mike Pence,23,0.0,1.0,0.0,0.0
275,Republican,We just marked the 500th day since @realDonaldTrump took office – and it’s been days of action – days of accomplish… https://t.co/ezipprmk9M,Mike Pence,22,0.0,1.0,0.0,0.0
276,Republican,WATCH: Looking forward to speaking at the @FaithFreedom Coalition’s Patriot’s Gala tonight. Will highlight great pr… https://t.co/tGlh7ofK5b,Mike Pence,17,0.0,0.698,0.302,0.7579
277,Republican,Thank you @realdonaldtrump. Life is winning in America again because President Trump is the most pro-life president… https://t.co/Hej6gx2DYW,Mike Pence,18,0.0,0.731,0.269,0.7096
278,Republican,"Great to be with 3 future senators last night- @HawleyMO, @braun4indiana, and @JimRenacci! @RealDonaldTrump &amp; I are… https://t.co/BlvvZqkcSe",Mike Pence,18,0.0,0.774,0.226,0.6588
279,Republican,CONGRATS to @DebFischerNE on her big primary victory last night. @RealDonaldTrump &amp; I look forward to continuing to… https://t.co/4nNpNKLZDQ,Mike Pence,19,0.0,0.804,0.196,0.6289
280,Republican,CONGRATS to my friend @LouForSenate in his big Pennsylvania primary victory tonight. He’s the kind of leader we nee… https://t.co/t09zXsc8dv,Mike Pence,20,0.0,0.711,0.289,0.8091
281,Republican,"Thank you Elkhart!

Such a large and enthusiastic crowd of Hoosiers to hear President @realDonaldTrump. https://t.co/fl8NESVeYP",Mike Pence,16,0.0,0.684,0.316,0.7177
282,Republican,Hoosiers deserve to know when @realDonaldTrump asked Joe Donnelly to support the policies that Indiana needs. Joe D… https://t.co/WkmbGVQTSl,Mike Pence,19,0.0,0.87,0.13,0.4019
283,Republican,"How ‘bout this week?
 
Iran, North Korea, &amp; the new American Embassy that will open on Monday in Jerusalem – the ca… https://t.co/fWIxEXaGgx",Mike Pence,23,0.0,1.0,0.0,0.0
284,Republican,"It is great for Karen and me to be back home again, with our fellow Hoosiers. I’m here today because I stand with… https://t.co/67osiAT68a",Mike Pence,24,0.0,0.843,0.157,0.6249
285,Republican,Karen and I are looking forward to being back home again in Indiana. Hoosiers are in for an exciting night at the r… https://t.co/W1BMENJS7y,Mike Pence,24,0.0,0.873,0.127,0.4939
286,Republican,Looking forward to hitting the campaign trail for my friend @Braun4Indiana! I’ll be in Indiana tomorrow with… https://t.co/5CuWpKxMRO,Mike Pence,18,0.0,0.83,0.17,0.5411
287,Republican,A GREAT night for the #MAGA agenda and the people of Ohio. Congrats to @MikeDeWine on his primary victory! Mike wil… https://t.co/O8khFYVEK8,Mike Pence,22,0.0,0.69,0.31,0.8599
288,Republican,Congratulations to @MorriseyWV on his victory tonight. @RealDonaldTrump and I look forward to working with him. The… https://t.co/4ANq6n7nsm,Mike Pence,18,0.0,0.804,0.196,0.5994
289,Republican,Congratulations to my friend @ElectJimBaird on his victory in tonight’s congressional primary in Indiana 4! Jim is… https://t.co/AfmgRlyMxx,Mike Pence,18,0.0,0.684,0.316,0.8122
290,Republican,Congrats to my friend @JimRenacci on his #OHSen primary win tonight. I was for Jim Renacci before it was cool – bac… https://t.co/WjI2Jyrw5U,Mike Pence,23,0.0,0.572,0.428,0.9136
291,Republican,Congrats to @braun4indiana on his #INSen primary victory tonight! @RealDonaldTrump &amp; I look forward to working with… https://t.co/fxNoYMJFmg,Mike Pence,18,0.0,0.813,0.187,0.5707
292,Republican,Congratulations to my brother @GregPenceIN on his big primary win tonight in #IN06! He’s making Hoosiers &amp; the Penc… https://t.co/TZBZjpOZso,Mike Pence,20,0.0,0.693,0.307,0.8398
293,Republican,Wisconsin is Working! The economy is soaring and WI needs four more years of @ScottWalker! President… https://t.co/bMOVQihrO3,Mike Pence,17,0.0,1.0,0.0,0.0
294,Republican,Congrats to @DebbieLesko on your victory in AZ-08! We look forward to working with you as we #MAGA! https://t.co/yCLSdvZ1Q6,Mike Pence,19,0.0,0.819,0.181,0.6103
295,Republican,I’m proud to throw my full support behind fellow Hoosier @DrLarryBucshon in IN-08. Larry is a good friend &amp; a stron… https://t.co/JfCu8uWBaK,Mike Pence,22,0.0,0.573,0.427,0.8979
296,Republican,PROUD to support our friend @VoteMarsha for US Senate representing Tennessee. Marsha Blackburn is a rock-ribbed con… https://t.co/xlZOka9hT8,Mike Pence,18,0.0,0.59,0.41,0.8668
297,Republican,Honored to be in North Carolina today supporting @Walker4NC – a strong conservative leader in the House of Represen… https://t.co/xDvGILxQb5,Mike Pence,20,0.0,0.6,0.4,0.875
298,Republican,Proud to stand with Bunni Pounds for Congress in TX-5! Bunni is a strong conservative &amp; will be a great supporter o… https://t.co/Z8sksOmRW4,Mike Pence,23,0.0,0.569,0.431,0.9168
299,Republican,Great to be in North Dakota yesterday supporting my friend Congressman @KevinCramer. Kevin voted for tax cuts for t… https://t.co/OjWps0F3Iw,Mike Pence,20,0.077,0.563,0.359,0.8402
300,Republican,"Great to be with Georgia Republicans at the Presidents’ Day Dinner tonight! Huge crowd, thank you for your support!… https://t.co/X6SSVam8g6",Mike Pence,20,0.0,0.642,0.358,0.8585
301,Republican,"PACKED HOUSE tonight as I showed @realDonaldTrump’s and my strong support for re-election of Governor @ChrisSununu,… https://t.co/nCNAg81pLZ",Mike Pence,17,0.0,0.7,0.3,0.7184
302,Republican,So proud of you @charlipence ! https://t.co/5fSZCXSayW,Mike Pence,7,0.0,0.576,0.424,0.5697
303,Republican,To the voters in PA18: Be sure to get out and vote today for Rick Saccone for Congress! @Saccone4PA18 #MAGA https://t.co/rolbJPx8uO,Mike Pence,21,0.0,0.885,0.115,0.3802
304,Republican,To the voters in PA18: Be sure to get out and vote today for Rick Saccone for Congress! @Saccone4PA18 #MAGA https://t.co/rolbJPx8uO,Mike Pence,21,0.0,0.885,0.115,0.3802
305,Republican,Great to be in Omaha tonight supporting my good friend @rickettsforgov. Pete has been with us every step of the way… https://t.co/H7VAQ6KJvM,Mike Pence,22,0.0,0.579,0.421,0.9201
306,Republican,"Big night. Largest-ever Dallas County GOP Reagan Day Dinner. As I told the crowd, under President @realDonaldTrump:… https://t.co/mza0xeDnVE",Mike Pence,18,0.0,1.0,0.0,0.0
307,Republican,"With @Saccone4PA18 in Congress, we're going to continue to keep our promises &amp; deliver on @realDonaldTrump's agenda… https://t.co/XV2Tw63MB8",Mike Pence,18,0.0,0.867,0.133,0.3818
308,Republican,".@Saccone4PA18 spent 10 yrs serving our country in uniform, protecting our freedom. When America went to war with I… https://t.co/3VYA4MKlJy",Mike Pence,20,0.149,0.69,0.161,0.0772
309,Republican,I'm here today to give the people of Pennsylvania a message from me &amp; @RealDonaldTrump: we need the Keystone State… https://t.co/RFADGnStus,Mike Pence,21,0.0,1.0,0.0,0.0
310,Republican,Wheels up to Pennsylvania. People in SW PA need a congressman like @Saccone4PA18 to support President… https://t.co/LIeLhJjqyT,Mike Pence,17,0.0,0.729,0.271,0.6369
311,Republican,Great meeting w/ GOP Govs at @The_RGA on @realdonaldtrump's pro-JOBS tax cuts. Those Govs know all about tax cuts b… https://t.co/dtRW0yHr3S,Mike Pence,21,0.166,0.679,0.155,0.1779
312,Republican,.@realdonaldtrump's vision for tax cuts will deliver nothing short of that MIDDLE-CLASS MIRACLE – and each of the G… https://t.co/hqDt7fokin,Mike Pence,20,0.089,0.647,0.264,0.6523
313,Republican,"Today at @The_RGA I told my fellow Republicans that before the end of this year, under @realdonaldtrump, we’re goin… https://t.co/dsSKR4TqUM",Mike Pence,20,0.0,1.0,0.0,0.0
314,Republican,".@EdWGillespie will cut taxes, grow the economy &amp; support law enforcement - he will be a GREAT Governor for Virginia. Vote today!",Mike Pence,22,0.078,0.631,0.291,0.7734
315,Republican,I'm honored. Thanks for all @SBAList does for life. I'm in. https://t.co/3wWGRHc7yU,Mike Pence,12,0.0,0.599,0.401,0.7717
316,Republican,"With the support of FL and the leadership of @POTUS Trump, we'll pass the largest tax cut in American history—and we'll pass it this year.",Mike Pence,25,0.076,0.827,0.097,0.1531
317,Republican,Governor @ScottforFlorida and I heard earlier today from FL families and job creators. Florida needs a tax cut—and… https://t.co/btHqrs7rbm,Mike Pence,19,0.0,1.0,0.0,0.0
318,Republican,.@POTUS &amp; I are committed to working w/ all of FL's GOP leaders to give Americans tax reform that will make the Ame… https://t.co/YrCOyDcs6a,Mike Pence,24,0.0,0.913,0.087,0.2732
319,Republican,"@realDonaldTrump With Republican unity, we'll cut taxes across the board, rebuild America, and renew American strength at home and abroad.",Mike Pence,20,0.09,0.773,0.137,0.2732
320,Republican,"@realDonaldTrump With Republican unity, we're already rebuilding our military, reviving our economy, and renewing our judiciary.",Mike Pence,16,0.0,1.0,0.0,0.0
321,Republican,"With the leadership of Pres. @realDonaldTrump, we will pass the largest tax cut in American history.",Mike Pence,16,0.123,0.877,0.0,-0.2732
322,Republican,"The truth is that cutting taxes is the key to a new era of soaring incomes, more jobs, &amp; a thriving middle class.",Mike Pence,23,0.066,0.833,0.101,0.2023
323,Republican,"Today, w/ the passage of the budget in the House, we have set the table to cut taxes for working families, small biz &amp; family farms.",Mike Pence,26,0.077,0.923,0.0,-0.2732
324,Republican,In Colorado to thank Colorado Republicans who've stood w/ us every step of the way through the 2016 election &amp; to a… https://t.co/vYRhNHOw1l,Mike Pence,23,0.0,0.898,0.102,0.3612
325,Republican,.@realdonaldtrump &amp; I are proud to stand with you Ed! You will be a great governor for ALL Virginians! https://t.co/ynvhGIxzuD,Mike Pence,20,0.0,0.673,0.327,0.8309
326,Republican,".@EdWGillespie is pro-jobs, pro-growth, pro-American energy, pro-life, &amp; pro-2nd Amendment. If you name it, Ed’s on… https://t.co/Nu2RcI4Dpz",Mike Pence,17,0.0,0.884,0.116,0.2732
327,Republican,.@EdWGillespie is fighting to grow the economy &amp; cut taxes! He’s fighting for a safer VA. And he’s is fighting for… https://t.co/c2G2Kh5Jff,Mike Pence,22,0.345,0.558,0.098,-0.7263
328,Republican,President @realDonaldTrump sent me here for 2 reasons: to say thanks for the support &amp; to elect @EdWGillespie the n… https://t.co/MX1pDTTyBL,Mike Pence,21,0.0,0.763,0.237,0.6808
329,Republican,Well said Mr. President! Looking forward to sharing your message about @EdWGillespie directly with an excited crowd… https://t.co/hmlzSYxdNW,Mike Pence,18,0.0,0.664,0.336,0.7644
330,Republican,We are heading to Virginia. Looking forward to supporting my friend @EdWGillespie. He will make a great Governor for the Commonwealth.,Mike Pence,21,0.0,0.625,0.375,0.8807
331,Republican,Congratulations Roy Moore! We are thrilled you ran on the #MAGA agenda &amp; we are for you!,Mike Pence,17,0.0,0.67,0.33,0.8118
332,Republican,"My friends in Alabama, the election is tomorrow. And we need every single one of you to show up and cast your ballo… https://t.co/lPlMi56rs4",Mike Pence,24,0.0,0.881,0.119,0.4767
333,Republican,"I’ll make you a promise. When it comes to immigration reform/securing borders, @realDonaldTrump &amp; @lutherstrange ar… https://t.co/omFItcLXnM",Mike Pence,17,0.0,0.867,0.133,0.3182
334,Republican,"It’s about patriotism. It’s about respect for the flag, respect for the country, &amp; respect for those who’ve fought &amp; died to defend it.",Mike Pence,24,0.173,0.556,0.272,0.5267
335,Republican,I stand with @lutherstrange. I stand with President @realDonaldTrump. And I ALWAYS stand for our National Anthem 🇺🇸 https://t.co/NZpdEXm6MZ,Mike Pence,19,0.0,1.0,0.0,0.0
336,Republican,"As @realDonaldTrump said Friday, @lutherstrange has been fighting hard for the people of Alabama &amp; Americans since… https://t.co/OFnHZEGog7",Mike Pence,18,0.196,0.804,0.0,-0.4404
337,Republican,President @realDonaldTrump sent me to say thanks for decisive victory last Nov &amp; doing all you can to send… https://t.co/VY9WfZbYXo,Mike Pence,20,0.0,0.789,0.211,0.5859
338,Republican,"Since day 1, @realDonaldTrump has been fighting every day for American jobs &amp; American workers. Optimism is sweeping across our country.",Mike Pence,21,0.1,0.76,0.14,0.25
339,Republican,President @realDonaldTrump has been relentlessly delivering on the promises he made to the American people and America is back.,Mike Pence,19,0.0,0.874,0.126,0.3818
340,Republican,These seven months will be remembered as the days we began to Make America Great Again. 🇺🇸,Mike Pence,17,0.0,0.796,0.204,0.6249
341,Republican,It is great to be back w/ the good people of Arizona &amp; w/ the man you helped elect the 45th President of the U.S – @realDonaldTrump.,Mike Pence,27,0.0,0.774,0.226,0.7906
342,Republican,Luther Strange has stood shoulder-to-shoulder with President @realDonaldTrump and is supporting our agenda to #MAGA… https://t.co/bZXRL8dZzQ,Mike Pence,16,0.096,0.749,0.155,0.2732
343,Republican,"Men &amp; women of @TNGOP, make no mistake: This ain’t over. We were not elected to save ObamaCare, we were elected to… https://t.co/Ynf395Uff8",Mike Pence,23,0.265,0.735,0.0,-0.7374
344,Republican,"Thanks to you, President @realDonaldTrump is turning America around &amp; we’re doing it using Republican policies &amp; Re… https://t.co/HSOowqPzkg",Mike Pence,19,0.0,0.861,0.139,0.4404
345,Republican,Hello Tennessee! We were counting on you last fall – and @TNGOP delivered. 92 out of 95 counties &amp; support of more… https://t.co/d1DonrlISQ,Mike Pence,23,0.0,0.875,0.125,0.4574
346,Republican,📺 WATCH LIVE: my remarks to @TNGOP in Nashville. With the leadership of President @realDonaldTrump we will #MAGA.… https://t.co/TOddyZzflH,Mike Pence,19,0.0,1.0,0.0,0.0
347,Republican,It's great to be in Nashville with Sen @LamarAlexander for @TNGOP. Big crowd expected who know that with… https://t.co/iUuotSKP13,Mike Pence,19,0.0,0.814,0.186,0.6249
348,Republican,Dem agenda is summed up in 1 word– “resist.” Our duty can be summed up in 1 word as well- “respond.” Respond w/ action. Respond w/ results.,Mike Pence,27,0.0,0.92,0.08,0.2732
349,Republican,Admin is working closely w/ GOP Sen. @realDonaldTrump has pen in hand bc this is right bill at right time to begin repeal/replace ObamaCare.,Mike Pence,24,0.0,0.878,0.122,0.4939
350,Republican,"As @realDonaldTrump said, ObamaCare is dead, Dems are obstructionists, &amp; it’s solely up to GOP Senators to rescue the American people.",Mike Pence,21,0.162,0.714,0.124,-0.25
351,Republican,"It’s prosperity, security, rule of law &amp; strengthening USA at home/abroad. It’s only been 6 mos &amp; for… https://t.co/lBL75dWKSb",Mike Pence,19,0.0,0.741,0.259,0.6808
352,Republican,".@realDonaldTrump doing what last admin refused 2 do: secure border, enforce law, &amp; kick gang members, drug dealers… https://t.co/PHNnGRKJ9r",Mike Pence,19,0.107,0.777,0.117,0.0516
353,Republican,"Last administration issued red tape in record numbers, but @realDonaldTrump has signed more laws to slash red tape… https://t.co/Qi48yRaIcS",Mike Pence,19,0.145,0.855,0.0,-0.467
354,Republican,President @realDonaldTrump sent me to thank @ohiogop. We were counting on Ohio &amp; Ohio delivered. Hillary Clinton di… https://t.co/3KrSaFLXLi,Mike Pence,19,0.0,0.878,0.122,0.3612
355,Republican,Great to be back in Ohio. It's exciting to be speaking to @ohiogop. https://t.co/ie02gpzUg8,Mike Pence,14,0.0,0.622,0.378,0.8074
356,Republican,Packed house at Mavericks Conference discussing @realDonaldTrump agenda to #MAGA! Group focused on next gen leaders… https://t.co/5IDg91Kjf4,Mike Pence,17,0.0,0.847,0.153,0.4389
357,Republican,"Hard work still lies ahead. Democrats have summed up their agenda in one word - ""resist."" Our duty is to ""respond""… https://t.co/vK699LEGIi",Mike Pence,22,0.181,0.819,0.0,-0.4939
358,Republican,"That’s the Republican way. That’s the American way. And, that’s the way we’re going to reform health care in the 21st Century.",Mike Pence,22,0.0,0.868,0.132,0.4939
359,Republican,"Before summer’s out, we'll repeal/replace Obamacare w/ system based on personal responsibility, free-market competi… https://t.co/bFYDPa2xkz",Mike Pence,15,0.0,1.0,0.0,0.0
360,Republican,This is our moment. Now is the time. Every moment Obamacare survives is another day America suffers. https://t.co/pChSEEkLE9,Mike Pence,18,0.154,0.846,0.0,-0.4767
361,Republican,"My fellow @GOP, in his 1st five months in office, @realDonaldTrump has turned America around - but that's just what… https://t.co/WFFdzSkU6i",Mike Pence,21,0.0,1.0,0.0,0.0
362,Republican,"As for veterans, @realDonaldTrump is keeping his promise to make sure those who've served in uniform have best healthcare in America 🇺🇸",Mike Pence,22,0.0,0.683,0.317,0.8316
363,Republican,The President is also keeping his promise to Make America Safe Again by signing largest increase in defense spending in nearly 10 years.,Mike Pence,23,0.0,0.679,0.321,0.7906
364,Republican,The leadership of @realDonaldTrump is already making a remarkable difference. 600K new private sector jobs this yea… https://t.co/d3iYMYN0uE,Mike Pence,18,0.0,0.816,0.184,0.5574
365,Republican,To Make America Prosperous Again - @realDonaldTrump has signed more laws slashing through red tape than any Preside… https://t.co/YyXRvHyl2p,Mike Pence,19,0.111,0.745,0.144,0.1832
366,Republican,".@GOP has fighter in Oval &amp; in our party. Pleased to report that Steve Scalise is out of ICU, in fair condition, &amp; even started some rehab.",Mike Pence,27,0.0,0.708,0.292,0.8176
367,Republican,"The President promised we'd get tired of winning &amp; a lot of people in the media are getting tired, but they better get used to it.",Mike Pence,26,0.123,0.631,0.246,0.5994
368,Republican,"In KS, MT, SC, we've seen one @GOP victory after another. Thanks to @karenhandel, I've got GA on my mind &amp; it's dri… https://t.co/UguAAXjEPq",Mike Pence,24,0.0,0.888,0.112,0.4404
369,Republican,Last Nov @realDonaldTrump won a historic victory. More counties than any Pres since Reagan. 30 of 50 states. Presid… https://t.co/DSZVK3kSRk,Mike Pence,20,0.0,0.829,0.171,0.5719
370,Republican,Back in the Windy City. Looking forward to speaking to @GOP about @realDonaldTrump's accomplishments that are Makin… https://t.co/NpJBxQ8IXm,Mike Pence,18,0.0,1.0,0.0,0.0
371,Republican,"Congrats Karen Handel! Great campaign &amp; great victory! With @realDonaldTrump in the White House &amp; you in Congress,… https://t.co/63JTCMkpoU",Mike Pence,19,0.0,0.568,0.432,0.9214
372,Republican,Congrats to @karenhandel in GA &amp; @RalphNorman in SC. @realDonaldTrump &amp; I look forward to working with you to #MAGA 🇺🇸 #SweptTheSpecials,Mike Pence,22,0.0,0.855,0.145,0.5267
373,Republican,.@realDonaldTrump &amp; I are proud to support KAREN HANDEL for Congress! https://t.co/1FrWSwKyi3,Mike Pence,12,0.0,0.596,0.404,0.7263
374,Republican,"Great to be back home again in Indiana. Thanks to support of many Hoosiers, President @realDonaldTrump can #MAGA 🇺🇸 https://t.co/01yHGTSQvc",Mike Pence,20,0.0,0.637,0.363,0.8658
375,Republican,Back in Georgia to discuss America's progress &amp; support @karenhandel 4 Congress. She will be a true partner with… https://t.co/EdAZLD56FK,Mike Pence,20,0.0,0.644,0.356,0.8074
376,Republican,Great day in Iowa supporting @joniernst. Great ride on @harleydavidson &amp; great crowd who know @realDonaldTrump will… https://t.co/81uzBPmVFX,Mike Pence,18,0.0,0.479,0.521,0.9451
377,Republican,Welcomed in Iowa today by Craig &amp; Cindy Williams who purchased health insurance 2 years ago but lost it due to Obam… https://t.co/0qV2WJsRa8,Mike Pence,23,0.12,0.811,0.069,-0.3071
378,Republican,Great to be back in Iowa! Looking forward to supporting @joniernst &amp; discussing America's comeback under… https://t.co/KqTRjG5BpH,Mike Pence,17,0.0,0.673,0.327,0.807
379,Republican,Congrats @GregForMontana on great win &amp; gracious speech. Look forward to having you help @realDonaldTrump #MAGA. https://t.co/xvHGuP46Xu,Mike Pence,17,0.0,0.405,0.595,0.9559
380,Republican,Thank you Montana for helping make @realDonaldTrump the 45th President of the United States 🇺🇸. Let's send Greg Gia… https://t.co/hcEfc7KbYN,Mike Pence,20,0.0,0.694,0.306,0.7579
381,Republican,"In Harrisburg, PA &amp; places across our great land, it is my high honor &amp; distinct privilege to introduce President… https://t.co/M3NFccbFEM",Mike Pence,21,0.0,0.647,0.353,0.8689
382,Republican,Air Force One &amp; Air Force Two together in Harrisburg. Honor to join President @realDonaldTrump for rally marking 10… https://t.co/1Vwhtepax1,Mike Pence,20,0.0,0.769,0.231,0.6597
383,Republican,"Back at Andrews for trip w/ President @realDonaldTrump for a rally in Harrisburg, PA. Confidence is soaring after 1… https://t.co/6CB7opfD3c",Mike Pence,20,0.0,0.845,0.155,0.5106
384,Republican,Happy Easter! https://t.co/uzVmKOWp5f,Mike Pence,3,0.0,0.334,0.666,0.6114
385,Republican,Congrats to @TalkToRonEstes on big win in Kansas special election! Great to have another partner for President @realDonaldTrump to #MAGA 🇺🇸,Mike Pence,21,0.0,0.543,0.457,0.9359
386,Republican,"Enjoyed seeing Rep. @EvanJenkinsWV while visiting Charleston, WV today. Thanks to his leadership we will Make Ameri… https://t.co/IyIxizw8xO",Mike Pence,18,0.0,0.721,0.279,0.7351
387,Republican,"Happy to stop by today to see hundreds of people in Charleston, WV show their support for President… https://t.co/KxJiAdMyDJ",Mike Pence,19,0.089,0.65,0.26,0.6369
388,Republican,"Delivered the message: ""Let's Go!"" to @GOP leaders at NRCC lunch today to accomplish the agenda of President… https://t.co/dOT7CZgPH5",Mike Pence,19,0.0,0.853,0.147,0.4753
389,Republican,Stay up to date here and follow @VP for official updates. https://t.co/NReFSsA3NB,Mike Pence,12,0.0,1.0,0.0,0.0
390,Republican,Grateful for the support throughout the transition from @VP Biden &amp;  @DrBiden44. Pleasure to have them welcome Kare… https://t.co/y0xZ4wdsRl,Mike Pence,19,0.0,0.547,0.453,0.9081
