Political Affiliation,tweet,Politician,Word Count
Republican,"Uvalde, we need y'all to get out and vote TODAY! #KeepTexasRed #CruzCrew

https://t.co/xukZa7aQHJ https://t.co/p7tbS89ZGH",Ted Cruz,14
Republican,"We're live now with Senator Lee!

https://t.co/W2G2VSgYrg https://t.co/EnaboWkOit",Ted Cruz,8
Republican,"See you soon Uvalde! Be sure to register below ⬇️

https://t.co/gGWYfKRz7N https://t.co/RWqZ2oxPAK",Ted Cruz,12
Republican,"A crowd of all ages filled the university's Student Center Ballroom to capacity... 

The audience came alive when C… https://t.co/DXkBozE3Um",Ted Cruz,20
Republican,"A BRAND NEW poll shows we're only ""ahead by inches.""

We need your help -- RIGHT NOW -- to #CruzToVictory on Novemb… https://t.co/ZQrCAR9oVh",Ted Cruz,23
Republican,"Harlingen, Mission, and Laredo: you were amazing!

Join us for the next stops on the #CruzToVictory GOTV Bus Tour!… https://t.co/z3lWx54VBz",Ted Cruz,20
Republican,We've already hit 15 stops on our bus tour so far! Join us for our other rallies up until the election!… https://t.co/AB717tMyB5,Ted Cruz,22
Republican,"On our way from Laredo to Uvalde, our bus stopped at a border control check point. God bless our law enforcement ke… https://t.co/LcfLpaL0oT",Ted Cruz,23
Republican,"Thanks for coming out Laredo! Join us tomorrow in Uvalde, Del Rio, and San Angelo!

https://t.co/gGWYfKRz7N https://t.co/sywC6SR7vS",Ted Cruz,17
Republican,"Thank you, LAREDO! #KeepTexasRed https://t.co/B60mff93BV",Ted Cruz,5
Republican,"Thanks for joining us in Laredo, @SenMikeLee! #KeepTexasRed https://t.co/3fGeJNev59",Ted Cruz,9
Republican,We need everyone to vote! And bring your friends and family along to do the same! #KeepTexasRed #TXSen https://t.co/w86fXkw6QE,Ted Cruz,19
Republican,"We're LIVE on Facebook!

https://t.co/unFrxVoZ4W",Ted Cruz,5
Republican,"Laredo! Be sure to go out and vote to #KeepTexasRed

https://t.co/xukZa7aQHJ https://t.co/SPiHnA1xxd",Ted Cruz,12
Republican,"We're on our way to Laredo! Register below ⬇️

https://t.co/gGWYfKRz7N https://t.co/RDqfqUHe4h",Ted Cruz,11
Republican,"Mission, y'all were fantastic!

Join us at our stop tonight in Laredo!

https://t.co/gGWYfKRz7N https://t.co/CeGRqB26lJ",Ted Cruz,14
Republican,MISSION! Y'all were incredible! https://t.co/H0sSLglTtB,Ted Cruz,5
Republican,"Right now, we have the lowest unemployment in 49 years.

Help #KeepTexasRed!

#ChooseCruz: https://t.co/xukZa6Tfj9 #TXSen",Ted Cruz,15
Republican,Enjoying being on the road with my friend @SenMikeLee! #KeepTexasRed https://t.co/xuDuBnR5qF,Ted Cruz,11
Republican,"The stakes of this election couldn't be higher. #KeepTexasRed 

Get out and vote!
https://t.co/xukZa7aQHJ https://t.co/hAFeo1gnZa",Ted Cruz,15
Republican,"We're heading to Mission next! Sign up below! ⬇️

https://t.co/gGWYfKRz7N https://t.co/4fGk1wF4kq",Ted Cruz,11
Republican,Incredible crowd in Harlingen! Thank y'all for coming out! #KeepTexasRed #TXSen #CruzCrew https://t.co/Gu9NEato6V,Ted Cruz,13
Republican,"Thank you, Harlingen! https://t.co/bzd5ju8n4I",Ted Cruz,4
Republican,"Harlingen! Be sure to get out and vote TODAY! #KeepTexasRed #TXSen 

https://t.co/xukZa7aQHJ https://t.co/DzagC7vLCS",Ted Cruz,13
Republican,"We are LIVE now on Facebook!

https://t.co/jsdu8VNWVr",Ted Cruz,7
Republican,On our way to Harlingen! See y'all soon! https://t.co/FoVkShbJ4y,Ted Cruz,9
Republican,"Join the #CruzToVictory GOTV Bus Tour today!

Harlingen➡️ https://t.co/AJMbjwSTMa

Mission➡️… https://t.co/nv6oQsb1hR",Ted Cruz,11
Republican,"TEXAS: Get out and vote early TODAY!

Find your polling place: https://t.co/xukZa6Tfj9

Call 9 friends.

Get them t… https://t.co/K3I9AOnXp4",Ted Cruz,19
Republican,"Join us tomorrow in Harlingen, Mission, and Laredo! #KeepTexasRed

https://t.co/gGWYfKRz7N https://t.co/sZq12PkFsh",Ted Cruz,11
Republican,"We're traveling up and down the Lone Star State, meeting w/ voters, and encouraging them to VOTE...

And we want to… https://t.co/ldI7PFlEPY",Ted Cruz,22
Republican,"The State of Texas is booming right now.

Help keep it that way.

Help #KeepTexasRed!

Find your polling place and… https://t.co/Mf8NcksDQQ",Ted Cruz,21
Republican,"We'll be down in the RGV tomorrow! Get your tickets below ⬇️

https://t.co/gGWYfKRz7N https://t.co/pTE67nNP4j",Ted Cruz,14
Republican,"Katy, y'all were incredible! Be sure to vote and get nine more friends or family members to do the same!… https://t.co/Xdj8X7Vjev",Ted Cruz,21
Republican,Thank y'all for coming out Katy! We'll be heading to the RGV on Monday. Be sure to come join us!… https://t.co/jIaUPx9sse,Ted Cruz,21
Republican,"RETWEET if you've already voted early!

GO VOTE if you haven't: https://t.co/xukZa6Tfj9

#TXSen #KeepTexasRed #ChooseCruz #CruzToVictory",Ted Cruz,16
Republican,"Thank you, KATY! #KeepTexasRed https://t.co/V4hLOwwtaU",Ted Cruz,5
Republican,"We love freedom here in Texas! Get out and vote to #KeepTexasRed!

https://t.co/xukZa7aQHJ https://t.co/f1QtwIzpw3",Ted Cruz,14
Republican,"It's a beautiful day for a rally in Katy! Don't forget to go out and vote!

https://t.co/xukZa7aQHJ https://t.co/4wX5pSMMuE",Ted Cruz,18
Republican,The #CruzToVictory GOTV Bus Tour is LIVE in Katy now... JOIN US: https://t.co/nrA3Zocpwn #TXSen #KeepTexasRed https://t.co/yohJ9LGR7R,Ted Cruz,16
Republican,"Get ready, Katy! #KeepTexasRed #CruzCrew #TXSen https://t.co/IHSSWtm5F7",Ted Cruz,7
Republican,"I'm honored to have the support of 171 county sheriffs across Texas.

Vote early and #ChooseCruz today:… https://t.co/Z3Titz8elZ",Ted Cruz,18
Republican,"Thank y'all for coming out! Y'all are up next, Katy!

https://t.co/gGWYfKRz7N https://t.co/1n7bSGwdGR",Ted Cruz,12
Republican,"Thank you, RICHMOND! Get out and vote today!

 https://t.co/xukZa7aQHJ https://t.co/rkoCNoy7dU",Ted Cruz,10
Republican,I am proud to have voted for Justice Neil Gorsuch and Justice Brett Kavanaugh! https://t.co/RuzNszwGgZ,Ted Cruz,15
Republican,"We need your help to #KeepTexasRed! 

https://t.co/xukZa7aQHJ https://t.co/OsQsLN9veW",Ted Cruz,8
Republican,Join us LIVE on Facebook: https://t.co/eBdNuCtOMi,Ted Cruz,6
Republican,"Sugar Land, be sure to get out and vote! #KeepTexasRed #TXSen https://t.co/oL9QmCJxyv",Ted Cruz,12
Republican,We're ready for you Sugar Land! #CruzCrew https://t.co/THMFaOSX1f,Ted Cruz,8
Republican,"WATCH and RETWEET this.

Then VOTE EARLY: https://t.co/xukZa7aQHJ

#ChooseCruz #KeepTexasRed #TXSen #CruzToVictory",Ted Cruz,12
Republican,A horrific shooting took place this morning at the Tree of Life synagogue in Pittsburgh as Jews were gathered durin… https://t.co/6lmZBk35Q0,Ted Cruz,21
Republican,California Big Tech is ALL IN behind Beto. Ever wonder why your social media posts disappear?  Are tech companies c… https://t.co/gSRHIvUZ5j,Ted Cruz,21
Republican,"Register here!

https://t.co/gGWYfKRz7N",Ted Cruz,3
Republican,"See you soon, Sugar Land! #CruzToVictory #KeepTexasRed https://t.co/BNebXcO92L",Ted Cruz,8
Republican,"My opponent's socialized health care ""plan"" would bankrupt Medicare for those who need it. 

#ChooseCruz: https://t.co/xukZa7aQHJ #TXSen",Ted Cruz,17
Republican,"We'll be in Sugar Land and Katy today! Sign up below ⬇️

https://t.co/gGWYfKRz7N https://t.co/rpZe5yU63D",Ted Cruz,14
Republican,"Step 1) Watch this video.

Step 2) Find your polling place: https://t.co/xukZa6Tfj9

Step 3) Call 9 friends.

Step… https://t.co/sH0rOgyW0l",Ted Cruz,19
Republican,It's always a blast coming down to Galveston! https://t.co/hy115YkN8E,Ted Cruz,9
Republican,Thanks for coming out Galveston! Tomorrow we'll be in Sugar Land and Katy! Register below ⬇️… https://t.co/XTmiH3QdzV,Ted Cruz,17
Republican,GALVESTON! Y'all were incredible! Thanks for coming out! https://t.co/Cna8b0MMNt,Ted Cruz,9
Republican,We need your help to #KeepTexasRed! Tell your friends and family to get out and vote! https://t.co/VpTYU4MyhY,Ted Cruz,17
Republican,"Elections are about choices. #ChooseCruz #KeepTexasRed

https://t.co/xukZa7aQHJ https://t.co/yM0rETU8PM",Ted Cruz,8
Republican,"The Texas economy is booming! We need you to get out and vote to #KeepTexasRed!

https://t.co/xukZa7aQHJ https://t.co/wVE1b2Anao",Ted Cruz,17
Republican,"Join us live in Galveston!

https://t.co/cGDVb7Otuz https://t.co/HobYwYzIqC",Ted Cruz,7
Republican,Get ready Galveston! #KeepTexasRed #TXSen #CruzCrew https://t.co/gMg16L9Afs,Ted Cruz,7
Republican,#Cruzin across the bridge into Galveston! God bless Texas! https://t.co/sYUZbS5EIB,Ted Cruz,10
Republican,"On the way to Galveston! Register below if you haven't done so already ⬇️

https://t.co/gGWYfKRz7N https://t.co/G7rTHV4uhb",Ted Cruz,16
Republican,Tens of millions flooding into Texas from liberals all over the country....  It’s a good thing Hollywood leftists c… https://t.co/CzHBFhGqy2,Ted Cruz,20
Republican,"I am deeply grateful for TMPA’s endorsement, which comes on the heels of bipartisan support from 171 Texas County S… https://t.co/aGqUPy2b5B",Ted Cruz,21
Republican,"Livingston, y'all were great! Be sure to join us tonight in Galveston! Register below ⬇️

https://t.co/gGWYfKRz7N https://t.co/eecnKBLJtR",Ted Cruz,17
Republican,"Thank you, LIVINGSTON! Now get out and vote! #KeepTexasRed https://t.co/UOzChmEMw6",Ted Cruz,10
Republican,I am proud to be the author of Kate's Law in the Senate! #KeepTexasRed #TXSen https://t.co/VALXXj0Ce0,Ted Cruz,16
Republican,"We are LIVE in Livingston! Join us here:

https://t.co/Jo4p7cYA0k",Ted Cruz,9
Republican,There could not be a starker divide between two candidates than the Senate race here in Texas. #KeepTexasRed https://t.co/WfVmEptZRB,Ted Cruz,19
Republican,"Get out and vote, Livingston! -&gt;

https://t.co/xukZa7aQHJ https://t.co/X1sGGaQwvd",Ted Cruz,8
Republican,The unemployment rate across the country is the lowest in decades! #KeepTexasRed https://t.co/yY6hgMnIDK,Ted Cruz,13
Republican,Chick-fil-A on the road to Livingston! #CruzToVictory https://t.co/HwDn3ki6Zf,Ted Cruz,8
Republican,"Nacogdoches, y'all were incredible! Remember to get out and vote today! https://t.co/xukZa7aQHJ https://t.co/ednmgcdwOW",Ted Cruz,13
Republican,"Livingston, you're up next! https://t.co/hBoFLa3WwP",Ted Cruz,5
Republican,"U.S. Sen. Ted Cruz packed a local restaurant to near-overflowing in July, but on Thursday they ran out of chairs in… https://t.co/Psq4Kotl4X",Ted Cruz,22
Republican,"Thank you, NACOGDOCHES! #KeepTexasRed #CruzToVictory https://t.co/3dMT0jaEzz",Ted Cruz,6
Republican,"Nacogdoches, see y'all soon! #KeepTexasRed #CruzCrew https://t.co/k19rFr3qCh",Ted Cruz,7
Republican,East Texas is critically important. East Texas is a conservative part of the state. It’s important that East Texans… https://t.co/LfIg0W6GLP,Ted Cruz,20
Republican,"Today the #CruzToVictory GOTV Bus Tour comes to...

Nacogdoches➡️ https://t.co/UYauvIP5om

Livingston➡️… https://t.co/fZbjQ1XUxQ",Ted Cruz,12
Republican,"Today the #CruzToVictory GOTV Bus Tour comes to...

Nacogdoches➡️ https://t.co/UYauvIP5om

Livingston➡️… https://t.co/fZbjQ1XUxQ",Ted Cruz,12
Republican,"Start your Friday off right... VOTE EARLY!

#ChooseCruz: https://t.co/xukZa6Tfj9

#TXSen #KeepTexasRed #CruzToVictory",Ted Cruz,12
Republican,"Join us today in Nacogdoches, Livingston, and Galveston! -&gt;

https://t.co/gGWYfKRz7N https://t.co/0Te0LhCfKa",Ted Cruz,11
Republican,"Great to meet with law enforcement tonight. Be sure to attend our rallies tomorrow in Nacogdoches, Livingston, and… https://t.co/HltyAwj17n",Ted Cruz,19
Republican,Incredible crowd tonight in Longview! #CruzCrew #KeepTexasRed #TXSen #CruzToVictory https://t.co/xpLDRsd0XS,Ted Cruz,10
Republican,"Tomorrow we'll be in Nacogdoches, Livingston, and Galveston! Register below:

https://t.co/gGWYfKRz7N https://t.co/jaPsHopKBP",Ted Cruz,12
Republican,"It's always a blessing coming to Longview! Now be sure and vote tomorrow!

https://t.co/xukZa7aQHJ https://t.co/XU8naXxIIE",Ted Cruz,15
Republican,LONGVIEW! Thanks for coming out! https://t.co/p1Mk6Ow38F,Ted Cruz,6
Republican,I am proud to have voted for tax cuts last year! #KeepTexasRed https://t.co/YBwWGtTyN8,Ted Cruz,13
Republican,So glad you could join us! Let's #KeepTexasRed! #TXSen #CruzToVictory https://t.co/0mpnCbCrmn,Ted Cruz,11
Republican,"Packed house in Longview! Be sure to get out and vote! #KeepTexasRed

https://t.co/xukZa7aQHJ https://t.co/HvpWeAJNfQ",Ted Cruz,14
Republican,"We have less than two weeks until Election Day... help make sure we have the resources to WIN! 

Please chip in $5… https://t.co/xuqJke8PAl",Ted Cruz,23
Republican,See y’all soon! #CruzToVictory #TXSen https://t.co/RZrvG1kBVC,Ted Cruz,6
Republican,Back on the road heading to Longview! See y'all there! https://t.co/EvJn9NsDKY,Ted Cruz,11
Republican,Loved seeing great Texans in Tyler tonight! Thank y'all for coming out! #CruzCrew #KeepTexasRed #TXSen https://t.co/PB4LSAbsSa,Ted Cruz,16
Republican,"Thank you, TYLER! https://t.co/uPldyBHkKn",Ted Cruz,4
Republican,"Get out and early vote today! #KeepTexasRed 

https://t.co/xukZa7aQHJ https://t.co/NdM9XRBVkS",Ted Cruz,9
Republican,Join our #CruzToVictory GOTV Bus Tour LIVE from Tyler: https://t.co/HxEHM67d1J #TXSen https://t.co/wIsNEoGTEF,Ted Cruz,12
Republican,The Texas economy is BOOMING! #KeepTexasRed https://t.co/P2WIhMkT0V,Ted Cruz,7
Republican,"On the road to Tyler! Register here if you haven't done so already -&gt;

https://t.co/gGWYfKRz7N https://t.co/6uL4pYZ3HG",Ted Cruz,16
Republican,Thankful for our law enforcement and all they do to protect us each and every day. God bless Texas! https://t.co/IE1YtIFVb7,Ted Cruz,20
Republican,On to our next stop in Tyler! #CruzCrew #KeepTexasRed https://t.co/h0uTmyGbeY,Ted Cruz,10
Republican,"📸 line today in Arlington. Thank y'all for coming out and don't forget to vote! -&gt;

https://t.co/xukZa7aQHJ https://t.co/DJCBg0VfvT",Ted Cruz,18
Republican,"Thank you, ARLINGTON! https://t.co/874J8raa29",Ted Cruz,4
Republican,We currently have the lowest unemployment rate in 49 years! Vote today to #KeepTexasRed! https://t.co/5vwk3D0QA4,Ted Cruz,15
Republican,Early voting is on! Be sure to vote today and encourage your friends and family to do the same!… https://t.co/TNTYxHUQJE,Ted Cruz,20
Republican,Join us live: https://t.co/riDb0dezhG #TXSen #ChooseCruz #CruzToVictory #KeepTexasRed https://t.co/JJgSW2QVcJ,Ted Cruz,9
Republican,Texas is producing over 33% more oil than we were just two years ago! #KeepTexasRed #CruzCrew #TXSen https://t.co/BMmlJzdRbG,Ted Cruz,18
Republican,"In the Senate, I've fought for lower taxes, deregulation, and preserving the Constitution! https://t.co/ru3fKnadYH",Ted Cruz,14
Republican,"Live in Arlington!

https://t.co/riDb0dezhG https://t.co/F74FIuVZSZ",Ted Cruz,5
Republican,Getting ready to take the stage in Arlington! https://t.co/y1DVXczTz0,Ted Cruz,9
Republican,On our way to Arlington! See y'all soon! #KeepTexasRed #TXSen #CruzCrew https://t.co/kQLOdFsCLQ,Ted Cruz,12
Republican,"We want to see YOU at the #CruzToVictory GOTV Bus Tour!

Today's stops:

Arlington ➡️ https://t.co/ugj2yOWbyw

Tyle… https://t.co/g8xJSQRD8z",Ted Cruz,18
Republican,"See you soon, Arlington!

https://t.co/gGWYfKRz7N https://t.co/yi3RQVpR8Y",Ted Cruz,6
Republican,The polls are OPEN for early voting. Don't wait... VOTE EARLY TODAY: https://t.co/xukZa6Tfj9 #TXSen #ChooseCruz #KeepTexasRed #CruzToVictory,Ted Cruz,17
Republican,"If you didn't have a chance to early vote today, be sure to do so tomorrow! #CruzToVictory #KeepTexasRed #TXSen… https://t.co/ybe1wioDpn",Ted Cruz,20
Republican,"READ: @DonaldJTrumpJr: “If Texans want to keep the personal and financial security they currently enjoy, they need… https://t.co/v2Jwi27jER",Ted Cruz,18
Republican,"Hope to see y'all tomorrow in Arlington, Tyler, and Longview!

https://t.co/gGWYfKRz7N https://t.co/T84AGO5hI8",Ted Cruz,12
Republican,We're seeing energy all across the state! Enjoyed visiting with @KevinReeceWFAA about our bus tour across Texas! https://t.co/E1nwNSHUWm,Ted Cruz,18
Republican,13 days until election day. Don't wait to vote! You and your family can early vote today! #KeepTexasRed… https://t.co/YKhjAWLqNB,Ted Cruz,19
Republican,Had a great time chatting with @cbs11jack today about early voting in Dallas! https://t.co/mOKP1tAlSG,Ted Cruz,14
Republican,Tell your friends and family to vote today! Early voting has begun in the Lone Star State! #CruzToVictory… https://t.co/HEra1X6CQK,Ted Cruz,19
Republican,"Great crowd in Dallas! Be sure to join us tomorrow at our stops in Arlington, Tyler, and Longview! Register below:… https://t.co/6VBdT3p2O2",Ted Cruz,21
Republican,"Thank you, DALLAS! https://t.co/b5Akgv4V2a",Ted Cruz,4
Republican,"Thank y'all for coming by and don't forget to get out and vote today!

https://t.co/xukZa7aQHJ

#CruzToVictory… https://t.co/BEMgSHHrDC",Ted Cruz,17
Republican,"VOTE: https://t.co/xukZa7aQHJ

Don’t wait. Find your polling place and vote early today! #ChooseCruz #KeepTexasRed… https://t.co/BgH4MuIkCf",Ted Cruz,15
Republican,"I was proud to help deliver on the promise of cutting your taxes. My opponent? Well, watch... 

#ChooseCruz:… https://t.co/XTI95iI8Kf",Ted Cruz,19
Republican,"Early voting is on! Get out and vote today!

https://t.co/xukZa7aQHJ https://t.co/r6HqMO6i6T",Ted Cruz,11
Republican,Join us LIVE in Dallas now: https://t.co/GfCB9z957d #CruzToVictory #KeepTexasRed #ChooseCruz #TXSen https://t.co/wEAKKnDzCV,Ted Cruz,12
Republican,Thanks to Senators @DonHuffines and @JohnCornyn for joining us on the #CruztoVictory in Dallas this morning! #TXSen https://t.co/Fl3BycflVr,Ted Cruz,18
Republican,"Violence is never OK. Reports of bombs sent to the homes of Obama, Clinton, and Soros are deeply, deeply disturbing… https://t.co/m8wRon7OKF",Ted Cruz,21
Republican,#Cruzin to our next stop in Dallas! See y'all soon! https://t.co/IstwCNb0dc,Ted Cruz,11
Republican,"""Inside a packed room, supporters cheered on Cruz for nearly an hour. They believe Cruz is the only candidate worth… https://t.co/thbLbKwS0Q",Ted Cruz,21
Republican,The greeting when you step on to the #CruzToVictory 🚌! #TXSen https://t.co/bXZIz3XRdq,Ted Cruz,12
Republican,"Wow! What a start to our #CruzToVictory GOTV Bus Tour! 

Come along for a ride with us!

FUTURE STOPS:… https://t.co/RhiHVLDXzh",Ted Cruz,20
Republican,Don't wait -- find your polling place and #ChooseCruz TODAY: https://t.co/xukZa6Tfj9 #TXSen #KeepTexasRed #CruzToVictory,Ted Cruz,14
Republican,Grateful for our law enforcement in Georgetown! https://t.co/9yztsreBkh,Ted Cruz,8
Republican,A quick #CruzToVictory Bus Tour resupply mission at @bucees. #TXSen https://t.co/GcfaZ6v2Tc,Ted Cruz,11
Republican,Quick pit stop at Buc-ee's between Killeen and Dallas! https://t.co/8W1etAc9NI,Ted Cruz,10
Republican,"Photo line tonight in Killeen! Thank y'all for coming out.

https://t.co/xukZa7aQHJ https://t.co/ENU4SVulAf",Ted Cruz,12
Republican,"Day One of the #CruzToVictory GOTV Bus Tour is in the books! 

Join us at a future stop: https://t.co/gGWYfKRz7N https://t.co/mjSFMFFHn3",Ted Cruz,20
Republican,"We need you to vote! If you haven’t early voted yet, don’t put it off. Do it now: https://t.co/xukZa6Tfj9… https://t.co/lUAOyqHk0o",Ted Cruz,20
Republican,"God bless Texas! And thank you, Killeen! #CruzToVictory #KeepTexasRed #TXSen 

#ChooseCruz: https://t.co/xukZa6Tfj9 https://t.co/RKxlNnxUTw",Ted Cruz,13
Republican,Thanks to @DrBuckinghamTX for firing up the crowd in Killeen! #CruzToVictory #TXSen #ChooseCruz #KeepTexasRed https://t.co/KQeLYCUFqe,Ted Cruz,15
Republican,"If the People of Texas re-elect me to the Senate, I give you my solemn word I will NEVER produce cringe-worthy musi… https://t.co/nntBxuPCDT",Ted Cruz,23
Republican,We’ve arrived in Killeen! #CruzToVictory #KeepTexasRed #TXSen #CruzCrew https://t.co/1cbKZTFa6z,Ted Cruz,9
Republican,"The #CruzToVictory GOTV Bus Tour comes to Killeen next!

RSVP to join us here: https://t.co/G8jEcB5teD #TXSen… https://t.co/I0CLCyGg0k",Ted Cruz,17
Republican,My opponent has the most anti-Israel record of any Democratic senate nominee in the country. #TXSen #ChooseCruz… https://t.co/iUirq9M1tL,Ted Cruz,18
Republican,📸 time in Georgetown! #CruzToVictory #CruzCrew #KeepTexasRed #TXSen https://t.co/PpSWMW30OR,Ted Cruz,9
Republican,Glad you were able to join us today! #TXSen #KeepTexasRed #ChooseCruz #TX21 #CruzToVictory https://t.co/ffAq4DebHT,Ted Cruz,14
Republican,Thanks to Senator @JohnCornyn for the great introduction! Join us for the #CruzToVictory Bus Tour LIVE now in Georg… https://t.co/iNEdAAK6Q1,Ted Cruz,20
Republican,We’ll see y’all soon in Georgetown! #CruzToVictory #TXSen #ChooseCruz #KeepTexasRed https://t.co/ddGh9ZOHUF,Ted Cruz,11
Republican,Thank you! #ChooseCruz #KeepTexasRed #TXSen https://t.co/34puyWRomJ,Ted Cruz,6
Republican,"GEORGETOWN: We will see you soon! 

It's not too late to RSVP to join us --&gt;  https://t.co/uIirjw6vYm… https://t.co/bb2cHcaqtc",Ted Cruz,18
Republican,Looks like the @TexasCruzer got an upgrade! #CruzToVictory #TXSen #CruzCrew #KeepTexasRed https://t.co/UjQ7cJpjjW,Ted Cruz,12
Republican,RSVP to join us here: https://t.co/gGWYfKzXJd #TXSen #CruzToVictory #KeepTexasRed https://t.co/yZrzfsQ0U9,Ted Cruz,10
Republican,"#USA🇺🇸 #USA🇺🇸 #USA🇺🇸 #TXSen #CruzToVictory #KeepTexasRed 

#ChooseCruz: https://t.co/xukZa6Tfj9 https://t.co/m0oXMEyf32",Ted Cruz,9
Republican,@Billy44303517 @chiproytx @JohnCornyn Thank you!,Ted Cruz,5
Republican,"I was proud to work hand-in-hand with @POTUS, @JohnCornyn, and more to pass the biggest tax cuts in a generation.… https://t.co/9pfFhT3e3X",Ted Cruz,21
Republican,Join our #CruzToVictory GOTV Bus Tour LIVE from San Antonio now: https://t.co/B2gE9ub8C8 #TXSen #ChooseCruz… https://t.co/QzBuEC1llQ,Ted Cruz,15
Republican,Thanks to @chiproytx for joining us and introducing @JohnCornyn! #CruzToVictory #TXSen #KeepTexasRed #ChooseCruz https://t.co/qED5PFgwyX,Ted Cruz,14
Republican,Thank you! #KeepTexasRed #TXSen https://t.co/oq0k3ucTtH,Ted Cruz,5
Republican,"#CruzToVictory GOTV Bus Tour Stop One in San Antonio starts momentarily! #TXSen #KeepTexasRed 

#ChooseCruz:… https://t.co/DdWcgQJyX8",Ted Cruz,15
Republican,"A reminder as you vote early today.

I fought to cut your taxes.

My opponent voted to raise your taxes.… https://t.co/Jzyh68gZMn",Ted Cruz,21
Republican,See y’all soon for the #CruzToVictory GOTV Bus Tour in San Antonio! #TXSen #ChooseCruz #KeepTexasRed https://t.co/EsZOjhHs6F,Ted Cruz,16
Republican,"I want YOU to join us at our #CruzToVictory GOTV Bus Tour! RSVP to one of today's stops:

San Antonio ➡️… https://t.co/olVARrKigd",Ted Cruz,22
Republican,"Today is a great day to vote early! Find your polling place and #ChooseCruz: https://t.co/CE9m8HZlED

Then, click ""… https://t.co/FTeMmjZ66S",Ted Cruz,19
Republican,Meanwhile my opponent voted against the tax cuts and voted to raise your taxes. #TXSen #ChooseCruz https://t.co/rDM2DC9YLq,Ted Cruz,17
Republican,Today is the first day of early voting in Texas. We're facing a fundamental choice. Will we defend freedom? #ChooseCruz #KeepTexasRed #TXSen,Ted Cruz,22
Republican,Join us LIVE at the rally in Houston now: https://t.co/H0CLeJGlB2 #TXSEn #KeepTexasRed #ChooseCruz,Ted Cruz,13
Republican,Lt. Gov. @DanPatrick: We're telling Beto O'Rourke and the Democrats we're not turning Texas into California:… https://t.co/qlNaicmCt5,Ted Cruz,17
Republican,Senator @JohnCornyn urging Texans to get out and vote to #KeepTexasRed... watch LIVE: https://t.co/H0CLeJGlB2 #TXSen https://t.co/UXs3sTxBGq,Ted Cruz,16
Republican,Governor @GregAbbott_TX is pumping up the crowd in Houston. Watch LIVE: https://t.co/H0CLeJGlB2 #TXSen #KeepTexasRed https://t.co/VPUtMl460I,Ted Cruz,15
Republican,"AF1, landed at Ellington Field. https://t.co/qFBJutQBJ3",Ted Cruz,6
Republican,"Air Force One, landing at Ellington Field. https://t.co/hr8tceYgFg",Ted Cruz,8
Republican,"Our #CruzToVictory Bus Tour is coming to a town near you!

RSVP to join us: https://t.co/gGWYfKRz7N

(More stops to… https://t.co/W1MLLZ4wmY",Ted Cruz,20
Republican,@janieaar Thank you!,Ted Cruz,3
Republican,Thank you! #TXSen #KeepTexasRed #ChooseCruz https://t.co/Yl8yTIAL1r,Ted Cruz,6
Republican,WATCH and then vote early: https://t.co/CE9m8HZlED #TXSen #ChooseCruz,Ted Cruz,8
Republican,TEXAS: The polls are OPEN for early voting. Find your polling place and #ChooseCruz today: https://t.co/CE9m8HZlED… https://t.co/2tDvZMjURD,Ted Cruz,17
Republican,"Texas has a choice to make... 

Vote early starting tomorrow: https://t.co/CE9m8IgX3d

#TXSen #ChooseCruz #KeepTexasRed #CruzToVictory",Ted Cruz,15
Republican,"TEXAS: get ready to vote early tomorrow. 

Find your polling place now: https://t.co/CE9m8IgX3d #ChooseCruz… https://t.co/viqrYrKyvk",Ted Cruz,15
Republican,Live NOW with Governor @GregAbbott_TX at Firehouse Saloon in Houston... join us: https://t.co/TOhvnetyGa https://t.co/EY38WDmc2g,Ted Cruz,14
Republican,"Amazing energy in Beaumont yesterday... Texans are FIRED UP for early voting! 

Get out and vote starting tomorrow!… https://t.co/ET1tmDDJvV",Ted Cruz,19
Republican,"Sean Hannity, Ted Cruz bring energy to rally to Beaumont #TXSen #CruzToVictory #KeepTexasRed  https://t.co/ZGsP7Bbv3Y",Ted Cruz,14
Republican,Beaumont! #TXSen #KeepTexasRed https://t.co/hqTr3VRaBo,Ted Cruz,4
Republican,Wow! Thank you Beaumont for the incredible welcome. Let’s get out and vote early on Monday and #KeepTexasRed! #TXSen https://t.co/JCiGAskETF,Ted Cruz,20
Republican,Thanks for joining us! #TXSen #KeepTexasRed https://t.co/V0PVlUZSW5,Ted Cruz,7
Republican,RSVP to join us at a stop near you: https://t.co/gGWYfKRz7N #TXSen https://t.co/4PjZqwljaz,Ted Cruz,12
Republican,"Join me, Sean Hannity and Rick Perry LIVE from Houston now! https://t.co/XZJOjqPdLA #TXSen https://t.co/fV0GHESE1d",Ted Cruz,14
Republican,"Very much agree. We should be happy, joyful warriors. Disagree on substance, yes. Focus on facts, yes. But treat ea… https://t.co/0bDOSJvQlf",Ted Cruz,21
Republican,"Waco is FIRED UP and ready for early voting on Monday! Houston and Beaumont, we can't wait to see y'all next!

HOUS… https://t.co/uE9aipMcFG",Ted Cruz,23
Republican,"A GREAT time in Fort Worth today!

TOMORROW: join us in Houston or Beaumont.

Houston ➡️ https://t.co/fPVeyFUUWA

B… https://t.co/8j87QY8gqq",Ted Cruz,19
